Route_name,Bus_name,Bus_type,Duration,Ratings,Seats_Available,Price,Departing_time,Reaching_Time,Route_link
Hyderabad to Nirmal,TSRTC - 8005,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05h 45m,4.0,20 Seats available,376.0,21:00,02:45,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal
Hyderabad to Nirmal,TSRTC - 7906,Lahari Non A/C Sleeper Cum Seater,05h 40m,3.8,41 Seats available,376.0,21:30,03:10,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal
Hyderabad to Nirmal,TSRTC - 1966,RAJDHANI (A.C. Semi Sleeper),05h 35m,2.9,31 Seats available,456.0,22:00,03:35,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal
Hyderabad to Nirmal,New Royal Travels (Raipur),A/C Seater / Sleeper (2+1),04h 45m,3.5,4 Seats available,1124.0,15:15,20:00,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal
Hyderabad to Nirmal,New Royal Travels (Raipur),Bharat Benz A/C Sleeper (2+1),04h 15m,3.5,20 Seats available,1481.0,17:30,21:45,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal
Hyderabad to Nirmal,Sahara Tours and Travels,Bharat Benz A/C Seater (2+2),03h 45m,3.6,7 Seats available,650.0,18:00,21:45,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal
Hyderabad to Nirmal,Orange Tours And Travels,Volvo Multi-Axle A/C Semi Sleeper (2+2),04h 00m,3.4,9 Seats available,700.0,18:00,22:00,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal
Hyderabad to Nirmal,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),04h 15m,3.3,7 Seats available,2000.0,19:00,23:15,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal
Hyderabad to Mancherial,TSRTC - 8030,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06h 10m,3.8,11 Seats available,429.0,15:00,21:10,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial
Hyderabad to Mancherial,TSRTC - 8139,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06h 10m,2.1,25 Seats available,429.0,15:30,21:40,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial
Hyderabad to Mancherial,TSRTC - 8017,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05h 20m,3.8,27 Seats available,429.0,16:15,21:35,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial
Hyderabad to Mancherial,TSRTC - 8099,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05h 35m,2.2,31 Seats available,429.0,16:30,22:05,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial
Hyderabad to Mancherial,TSRTC - 8092,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05h 20m,3.8,23 Seats available,429.0,17:15,22:35,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial
Hyderabad to Mancherial,TSRTC - 8034,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06h 10m,3.7,25 Seats available,429.0,18:00,00:10,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial
Hyderabad to Mancherial,TSRTC - 8049,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06h 25m,3.8,20 Seats available,429.0,18:30,00:55,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial
Hyderabad to Mancherial,TSRTC - 8180,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05h 20m,3.5,28 Seats available,429.0,20:00,01:20,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial
Hyderabad to Mancherial,TSRTC - 8032,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06h 10m,3.4,14 Seats available,429.0,20:30,02:40,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial
Hyderabad to Mancherial,TSRTC - 8042,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06h 15m,3.4,11 Seats available,429.0,21:20,03:35,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial
Hyderabad to Mancherial,TSRTC - 8011,RAJDHANI (A.C. Semi Sleeper),05h 20m,4.0,28 Seats available,520.0,21:45,03:05,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial
Hyderabad to Mancherial,TSRTC - 8040,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06h 15m,3.4,2 Seats available,429.0,21:45,04:00,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial
Hyderabad to Mancherial,TSRTC - 8194,LAHARI A/C SLEEPER CUM SEATER,06h 10m,4.3,26 Seats available,520.0,22:00,04:10,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial
Hyderabad to Mancherial,TSRTC - 8038,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06h 10m,4.4,7 Seats available,429.0,23:00,05:10,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial
Hyderabad to Mancherial,TSRTC - 8135,LAHARI A/C SLEEPER CUM SEATER,06h 10m,4.1,9 Seats available,520.0,23:30,05:40,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial
Hyderabad to Mancherial,DNR Express,AC Sleeper (2+1),04h 30m,2.0,12 Seats available,1349.0,21:30,02:00,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial
Hyderabad to Adilabad,TSRTC - 1947,RAJDHANI (A.C. Semi Sleeper),07h 00m,1.7,30 Seats available,611.0,15:45,22:45,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad
Hyderabad to Adilabad,TSRTC - 7920,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07h 30m,1.9,24 Seats available,504.0,16:20,23:50,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad
Hyderabad to Adilabad,TSRTC - 1155,Lahari Non A/C Sleeper Cum Seater,07h 50m,3.7,31 Seats available,533.0,17:30,01:20,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad
Hyderabad to Adilabad,TSRTC - 7936,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07h 30m,2.6,26 Seats available,504.0,18:50,02:20,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad
Hyderabad to Adilabad,TSRTC - 7902,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07h 30m,4.4,30 Seats available,504.0,19:40,03:10,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad
Hyderabad to Adilabad,TSRTC - 7908,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07h 30m,3.8,28 Seats available,504.0,20:30,04:00,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad
Hyderabad to Adilabad,TSRTC - 7906,Lahari Non A/C Sleeper Cum Seater,07h 30m,4.2,34 Seats available,504.0,21:30,05:00,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad
Hyderabad to Adilabad,TSRTC - 7912,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07h 30m,4.1,15 Seats available,504.0,21:50,05:20,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad
Hyderabad to Adilabad,TSRTC - 1966,RAJDHANI (A.C. Semi Sleeper),07h 15m,3.8,33 Seats available,611.0,22:00,05:15,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad
Hyderabad to Adilabad,TSRTC - 7961,LAHARI A/C SLEEPER CUM SEATER,07h 30m,4.2,31 Seats available,611.0,22:30,06:00,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad
Hyderabad to Adilabad,TSRTC - 7914,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07h 30m,4.1,1 Seat available,504.0,23:15,06:45,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad
Hyderabad to Adilabad,Orange Tours And Travels,Volvo Multi-Axle A/C Semi Sleeper (2+2),05h 15m,3.6,5 Seats available,700.0,18:00,23:15,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad
Hyderabad to Adilabad,Sahara Tours and Travels,A/C Sleeper (2+1),06h 15m,3.7,1 Seat available,650.0,22:30,04:45,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad
Hyderabad to Adilabad,MDK TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),07h 00m,3.5,4 Seats available,594.0,22:30,05:30,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad
Hyderabad to Adilabad,Sahara Tours and Travels,Bharat Benz A/C Seater (2+2),05h 15m,3.4,6 Seats available,650.0,18:00,23:15,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad
Hyderabad to Adilabad,Savera Tours and Travels,NON A/C Sleeper (2+1),07h 15m,3.4,1 Seat available,599.0,22:15,05:30,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad
Hyderabad to Adilabad,Sahara Tours and Travels,Non AC Seater (2+2),06h 30m,3.3,3 Seats available,450.0,22:00,04:30,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad
Hyderabad to Adilabad,Muskan Travels,NON A/C Semi Sleeper (2+2),08h 30m,3.1,5 Seats available,454.0,21:30,06:00,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad
Hyderabad to Adilabad,Orange Tours And Travels,A/C Sleeper (2+1),05h 45m,4.0,14 Seats available,1600.0,22:00,03:45,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad
Hyderabad to Adilabad,Orange Tours And Travels,Scania AC Multi Axle Sleeper (2+1),04h 55m,2.9,5 Seats available,1600.0,23:50,04:45,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad
Hyderabad to Adilabad,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),05h 30m,3.7,7 Seats available,2000.0,19:00,00:30,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad
Hyderabad to Adilabad,Pooja Travels,A/C Sleeper (2+1),08h 25m,3.1,6 Seats available,1500.0,20:10,04:35,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad
Hyderabad to Adilabad,Sitara Travels,NON A/C Airbus (2+2),07h 00m,3.3,1 Seat available,454.0,22:15,05:15,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad
Hyderabad to Adilabad,Pooja Travels,NON A/C Sleeper (2+1),07h 40m,2.9,10 Seats available,1300.0,22:00,05:40,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad
Hyderabad to Adilabad,Orange Tours And Travels,A/C Sleeper (2+1),05h 45m,2.6,9 Seats available,1600.0,22:00,03:45,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad
Hyderabad to Adilabad,Pooja Travels,NON A/C Seater (2+2),08h 10m,1.8,8 Seats available,1100.0,21:00,05:10,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad
Hyderabad to Adilabad,Pooja Travels,A/C Sleeper (2+1),07h 05m,2.3,12 Seats available,1200.0,20:00,03:05,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad
Hyderabad to Adilabad,Kaleswari Travels,Non A/C Seater / Sleeper (2+1),07h 45m,1.5,2 Seats available,5699.0,21:30,05:15,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad
Hyderabad to Adilabad,Shree Khurana Shabrij Travels,A/C Sleeper (2+1),04h 45m,2.0,6 Seats available,1100.0,22:30,03:15,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad
Hyderabad to Adilabad,New Royal Travels (Raipur),A/C Seater / Sleeper (2+1),06h 00m,1.5,3 Seats available,1079.0,15:15,21:15,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad
Hyderabad to Adilabad,Hans Travels (I) Private Limited,Volvo 9600 Multi-Axle A/C Sleeper (2+1),05h 00m,1.0,17 Seats available,1000.0,15:30,20:30,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad
Hyderabad to Karimnagar,TSRTC - 9593,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",03h 00m,2.1,9 Seats available,283.0,15:15,18:15,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
Hyderabad to Karimnagar,TSRTC - 7378,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",03h 15m,3.4,8 Seats available,283.0,15:40,18:55,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
Hyderabad to Karimnagar,TSRTC - 7077,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",03h 00m,2.5,14 Seats available,283.0,15:40,18:40,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
Hyderabad to Karimnagar,TSRTC - 7172,RAJDHANI (A.C. Semi Sleeper),03h 00m,2.5,7 Seats available,343.0,15:40,18:40,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
Hyderabad to Karimnagar,TSRTC - 7123,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",03h 00m,2.6,33 Seats available,283.0,15:50,18:50,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
Hyderabad to Karimnagar,TSRTC - 7096,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",03h 00m,4.1,8 Seats available,283.0,16:10,19:10,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
Hyderabad to Karimnagar,TSRTC - 7376,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",03h 15m,3.2,3 Seats available,283.0,16:50,20:05,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
Hyderabad to Karimnagar,TSRTC - 7125,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",03h 00m,3.2,18 Seats available,283.0,17:10,20:10,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
Hyderabad to Karimnagar,TSRTC - 8344,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",03h 00m,2.1,24 Seats available,283.0,17:20,20:20,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
Hyderabad to Karimnagar,TSRTC - 7028,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",03h 00m,3.5,24 Seats available,283.0,17:50,20:50,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
Hyderabad to Karimnagar,TSRTC - 7832,RAJDHANI (A.C. Semi Sleeper),03h 00m,3.9,15 Seats available,343.0,18:00,21:00,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
Hyderabad to Karimnagar,TSRTC - 7068,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",03h 00m,3.4,19 Seats available,283.0,18:35,21:35,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
Hyderabad to Karimnagar,TSRTC - 7587,RAJDHANI (A.C. Semi Sleeper),03h 00m,2.6,29 Seats available,343.0,19:00,22:00,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
Hyderabad to Karimnagar,TSRTC - 7072,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",03h 00m,3.8,31 Seats available,283.0,19:00,22:00,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
Hyderabad to Karimnagar,TSRTC - 7315,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",03h 15m,2.2,19 Seats available,283.0,19:15,22:30,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
Hyderabad to Karimnagar,TSRTC - 7449,RAJDHANI (A.C. Semi Sleeper),03h 00m,2.3,34 Seats available,343.0,19:30,22:30,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
Hyderabad to Karimnagar,TSRTC - 7445,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",03h 00m,2.1,34 Seats available,283.0,19:50,22:50,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
Hyderabad to Karimnagar,TSRTC - 7354,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",03h 15m,2.7,28 Seats available,283.0,21:05,00:20,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
Hyderabad to Karimnagar,TSRTC - 7020,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",03h 00m,3.7,29 Seats available,283.0,21:20,00:20,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
Hyderabad to Karimnagar,TSRTC - 7030,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",03h 00m,2.0,31 Seats available,283.0,21:35,00:35,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
Hyderabad to Karimnagar,Shree Saipooja Travels,A/C Seater/Sleeper (2+1),03h 20m,2.8,14 Seats available,555.0,23:10,02:30,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
Hyderabad to Karimnagar,DNR Express,AC Sleeper (2+1),02h 29m,2.8,14 Seats available,1349.0,21:30,23:59,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
Hyderabad to Karimnagar,Bhumi travels,AC Seater (2+2),05h 00m,2.7,36 Seats available,2000.0,22:00,03:00,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
Kothagudem to Hyderabad,TSRTC - 6914,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06h 15m,3.7,22 Seats available,451.0,16:50,23:05,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad
Kothagudem to Hyderabad,TSRTC - 6908,Deluxe (Non AC Seater 2+2),06h 05m,3.7,35 Seats available,396.0,18:25,00:30,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad
Kothagudem to Hyderabad,TSRTC - 4161,RAJDHANI (A.C. Semi Sleeper),06h 00m,3.2,1 Seat available,548.0,20:00,02:00,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad
Kothagudem to Hyderabad,TSRTC - 6631,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07h 00m,3.7,1 Seat available,470.0,20:30,03:30,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad
Kothagudem to Hyderabad,BSR Tours And Travels,A/C Sleeper (2+1),06h 30m,4.6,8 Seats available,1280.0,23:30,06:00,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad
Kothagudem to Hyderabad,BSR Tours And Travels,A/C Seater / Sleeper (2+1),06h 45m,4.6,9 Seats available,880.0,23:15,06:00,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad
Kothagudem to Hyderabad,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),05h 51m,4.2,2 Seats available,1190.0,23:09,05:00,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad
Kothagudem to Hyderabad,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),05h 40m,3.8,3 Seats available,890.0,23:20,05:00,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad
Kothagudem to Hyderabad,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),05h 55m,3.6,29 Seats available,1000.0,23:05,05:00,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad
Kothagudem to Hyderabad,Morning Star Travels,A/C Sleeper (2+1),05h 40m,3.7,6 Seats available,1290.0,23:15,04:55,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad
Kothagudem to Hyderabad,Bharathi Tours & Travels,A/C Sleeper (2+1),06h 00m,4.5,17 Seats available,1390.0,23:00,05:00,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad
Kothagudem to Hyderabad,Morning Star Travels,Volvo Multi Axle B9R A/C Sleeper (2+1),05h 20m,2.9,3 Seats available,800.0,16:25,21:45,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad
Kothagudem to Hyderabad,VSR Tours and Travels,A/C Sleeper (2+1),06h 30m,4.5,3 Seats available,1299.0,23:30,06:00,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad
Kothagudem to Hyderabad,Bharathi Tours & Travels,A/C Sleeper (2+1),06h 00m,4.1,14 Seats available,1290.0,23:30,05:30,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad
Kothagudem to Hyderabad,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),05h 55m,4.4,8 Seats available,890.0,23:05,05:00,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad
Kothagudem to Hyderabad,Bharathi Tours & Travels,NON A/C Hi-Tech (2+2),05h 30m,3.9,12 Seats available,890.0,23:30,05:00,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad
Kothagudem to Hyderabad,Nani’s Sai Krishna Travels,NON A/C Hi-Tech Push Back (2+2),05h 55m,4.1,15 Seats available,3000.0,23:05,05:00,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad
Kothagudem to Hyderabad,MAHABAHUSRIKVRTRAVELS,A/C Seater / Sleeper (2+1),05h 35m,3.2,19 Seats available,1100.0,01:00,06:35,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad
Guntur (Andhra Pradesh) to Hyderabad,TSRTC - 7772,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07h 15m,2.3,9 Seats available,560.0,17:30,00:45,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
Guntur (Andhra Pradesh) to Hyderabad,TSRTC - 7770,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06h 45m,4.0,11 Seats available,600.0,19:30,02:15,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
Guntur (Andhra Pradesh) to Hyderabad,TSRTC - 7774,Lahari Non A/C Sleeper Cum Seater,07h 00m,4.5,6 Seats available,900.0,20:30,03:30,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
Guntur (Andhra Pradesh) to Hyderabad,Zingbus Plus,A/C Seater / Sleeper (2+1),07h 20m,4.7,12 Seats available,1087.0,21:45,05:05,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
Guntur (Andhra Pradesh) to Hyderabad,IntrCity SmartBus,AC Sleeper (2+1),06h 35m,4.6,10 Seats available,1808.0,22:35,05:10,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
Guntur (Andhra Pradesh) to Hyderabad,Sri Sanvi Tours and Travels,A/C Sleeper (2+1),06h 45m,4.7,3 Seats available,1599.0,22:15,05:00,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
Guntur (Andhra Pradesh) to Hyderabad,AdShyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),06h 40m,4.1,15 Seats available,1475.0,22:20,05:00,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
Guntur (Andhra Pradesh) to Hyderabad,GMRK Tours and Travels,Volvo A/C Semi Sleeper (2+2),06h 25m,4.5,10 Seats available,1299.0,22:45,05:10,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
Guntur (Andhra Pradesh) to Hyderabad,IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),07h 45m,4.6,11 Seats available,2040.0,22:15,06:00,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
Guntur (Andhra Pradesh) to Hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),07h 00m,4.5,10 Seats available,1479.0,22:45,05:45,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
Guntur (Andhra Pradesh) to Hyderabad,AdOrange Tours And Travels,Bharat Benz A/C Sleeper (2+1),06h 30m,3.6,11 Seats available,2000.0,23:00,05:30,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
Guntur (Andhra Pradesh) to Hyderabad,IntrCity SmartBus,AC Sleeper (2+1),06h 30m,4.5,11 Seats available,1998.0,22:55,05:25,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
Guntur (Andhra Pradesh) to Hyderabad,Svkdt travels,A/C Sleeper (2+1),07h 15m,4.3,2 Seats available,1490.0,22:20,05:35,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
Guntur (Andhra Pradesh) to Hyderabad,Sri KVR Travels,A/C Sleeper (2+1),06h 50m,4.3,5 Seats available,1790.0,22:40,05:30,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
Guntur (Andhra Pradesh) to Hyderabad,FRESHBUS,Electric A/C Seater (2+2),06h 40m,4.5,12 Seats available,1092.0,16:00,22:40,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
Guntur (Andhra Pradesh) to Hyderabad,Svkdt travels,A/C Sleeper (2+1),07h 45m,4.1,5 Seats available,1550.0,22:00,05:45,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
Guntur (Andhra Pradesh) to Hyderabad,NueGo,Electric A/C Seater (2+2),07h 10m,4.1,4 Seats available,949.0,22:15,05:25,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
Guntur (Andhra Pradesh) to Hyderabad,Yolo Bus,A/C Seater / Sleeper (2+1),07h 52m,4.0,15 Seats available,1320.0,22:15,06:07,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
Guntur (Andhra Pradesh) to Hyderabad,FRESHBUS,Electric A/C Seater (2+2),06h 40m,4.5,4 Seats available,1614.0,15:10,21:50,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
Guntur (Andhra Pradesh) to Hyderabad,Tirumala Xpress,A/C Sleeper (2+1),07h 25m,3.9,12 Seats available,1490.0,22:10,05:35,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
Guntur (Andhra Pradesh) to Hyderabad,NueGo,Electric A/C Seater (2+2),07h 10m,3.8,4 Seats available,1391.0,23:30,06:40,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
Guntur (Andhra Pradesh) to Hyderabad,LVR Travels,A/C Sleeper (2+1),07h 20m,3.8,4 Seats available,1399.0,23:00,06:20,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
Guntur (Andhra Pradesh) to Hyderabad,DivyaSri Bus,A/C Sleeper (2+1),07h 20m,4.2,14 Seats available,1500.0,22:10,05:30,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
Godavarikhani to Hyderabad,TSRTC - 7244,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04h 50m,4.5,10 Seats available,392.0,15:00,19:50,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad
Godavarikhani to Hyderabad,TSRTC - 9510,RAJDHANI (A.C. Semi Sleeper),04h 45m,1.7,28 Seats available,476.0,15:30,20:15,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad
Godavarikhani to Hyderabad,TSRTC - 7225,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04h 50m,3.6,17 Seats available,392.0,16:00,20:50,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad
Godavarikhani to Hyderabad,TSRTC - 7248,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04h 45m,2.2,13 Seats available,392.0,16:30,21:15,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad
Godavarikhani to Hyderabad,TSRTC - 7290,LAHARI A/C SLEEPER CUM SEATER,04h 10m,3.7,8 Seats available,476.0,17:30,21:40,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad
Godavarikhani to Hyderabad,TSRTC - 7100,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05h 00m,4.0,20 Seats available,392.0,21:00,02:00,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad
Godavarikhani to Hyderabad,TSRTC - 7266,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04h 50m,4.6,3 Seats available,392.0,22:30,03:20,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad
Godavarikhani to Hyderabad,TSRTC - 7190,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04h 45m,3.7,3 Seats available,392.0,22:50,03:35,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad
Godavarikhani to Hyderabad,TSRTC - 7285,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04h 45m,4.1,2 Seats available,392.0,23:10,03:55,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad
